cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
GOS-QW,The Good Son Restaurant -Queen West,10008,"EA -discounts, delivery fees",2025-05-09,0952439,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
GREGAR,Concrete Inc. / Grey Gardens,10008,"EA -discounts, delivery fees",2025-06-30,0960333,1,20,20.00,1.05,18.95,94.73,DSCI01062025.txt
HAIROO,The Haifa Room,10008,"EA -discounts, delivery fees",2025-01-17,0937640,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
HAMRES,Hamptons Restaurant,10008,"EA -discounts, delivery fees",2025-06-19,0958635,1,20,20.00,0.97,19.03,95.13,DSCI01062025.txt
HENRES,Henry's Restaurant & Wine Bar,10008,"EA -discounts, delivery fees",2025-01-08,0936489,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
HENRES,Henry's Restaurant & Wine Bar,10008,"EA -discounts, delivery fees",2025-03-05,0943460,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
HENRES,Henry's Restaurant & Wine Bar,10008,"EA -discounts, delivery fees",2025-06-20,0958946,1,20,20.00,0.97,19.03,95.13,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10008,"EA -discounts, delivery fees",2025-04-05,0947665,2,0,0.00,1.25,-1.25,0.00,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10008,"EA -discounts, delivery fees",2025-04-12,0948652,2,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10008,"EA -discounts, delivery fees",2025-05-29,0955202,3,0,0.00,0.76,-0.76,0.00,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10008,"EA -discounts, delivery fees",2025-06-12,0957652,-1,200,-200.00,-0.25,-199.75,99.87,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10008,"EA -discounts, delivery fees",2025-06-27,0960139,1,90,90.00,1.05,88.95,98.83,DSCI01062025.txt
HONCHI,Honey Chinese,10008,"EA -discounts, delivery fees",2025-06-23,0959208,1,20,20.00,1.39,18.61,93.03,DSCI01062025.txt
JOE,JOEY  King St,10008,"EA -discounts, delivery fees",2025-06-14,0958041,1,34.5,34.50,0.97,33.53,97.18,DSCI01062025.txt
KIIN,KiiN Restaurant - 326 Adelaide,10008,"EA -discounts, delivery fees",2025-03-03,0943281,1,30,30.00,0.28,29.72,99.06,DSCI01062025.txt
KIIN,KiiN Restaurant - 326 Adelaide,10008,"EA -discounts, delivery fees",2025-04-03,0947349,1,30,30.00,0.62,29.38,97.92,DSCI01062025.txt
KIIN,KiiN Restaurant - 326 Adelaide,10008,"EA -discounts, delivery fees",2025-05-15,0953365,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
KITHTO,KITH Toronto,10008,"EA -discounts, delivery fees",2025-01-09,0936670,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
KOUKLA,Koukla,10008,"EA -discounts, delivery fees",2025-03-14,0944653,1,20,20.00,0.32,19.68,98.41,DSCI01062025.txt
KURE,Kubo Restaurant,10008,"EA -discounts, delivery fees",2025-03-13,0944560,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
KURE,Kubo Restaurant,10008,"EA -discounts, delivery fees",2025-03-20,0945433,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
KURE,Kubo Restaurant,10008,"EA -discounts, delivery fees",2025-03-27,0946362,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,10008,"EA -discounts, delivery fees",2025-04-25,0950324,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
LABANA,2817343 Ontario Inc. / La Banane,10008,"EA -discounts, delivery fees",2025-05-01,0951165,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
LAIFAI,"Laissez FaireUpstairs, PM After 3pm",10008,"EA -discounts, delivery fees",2025-05-31,0955740,1,45,45.00,0.25,44.75,99.44,DSCI01062025.txt
LEGERM,Le Germain Hotel Toronto Maple Leaf Squa,10008,"EA -discounts, delivery fees",2025-01-11,0936936,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
LEGERM,Le Germain Hotel Toronto Maple Leaf Squa,10008,"EA -discounts, delivery fees",2025-01-15,0937319,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
LEROYW,LSL Restaurant- Leroy with Saito,10008,"EA -discounts, delivery fees",2025-01-16,0937433,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-01-06,0936254,3,0,0.00,0.58,-0.58,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-01-09,0936614,1,0,0.00,0.19,-0.19,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-01-16,0937550,3,0,0.00,0.58,-0.58,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-01-24,0938507,2,0,0.00,0.39,-0.39,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-02-03,0939770,3,0,0.00,0.58,-0.58,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-02-03,0939770,2,0,0.00,0.39,-0.39,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-02-07,0940312,3,0,0.00,0.58,-0.58,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-02-14,0941344,3,0,0.00,0.58,-0.58,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-03-20,0945429,2,0,0.00,1.25,-1.25,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-03-28,0946612,12,0,0.00,7.49,-7.49,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-04-04,0947498,1,0,0.00,0.62,-0.62,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-04-10,0948326,2,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-04-17,0949303,1,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-04-23,0949947,1,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-04-23,0949947,4,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-01,0950983,2,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-06,0951811,12,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-14,0953026,1,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-14,0953026,4,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-21,0953921,2,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-21,0953921,4,0,0.00,0.00,0.00,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-27,0954792,1,0,0.00,0.08,-0.08,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-05-27,0954792,4,0,0.00,0.33,-0.33,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-03,0955972,1,0,0.00,0.25,-0.25,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-11,0957428,1,0,0.00,0.25,-0.25,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-11,0957428,4,0,0.00,1.01,-1.01,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-16,0958076,4,0,0.00,1.01,-1.01,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-24,0959337,1,0,0.00,0.97,-0.97,0.00,DSCI01062025.txt
LESLLI,Leslie Li,10008,"EA -discounts, delivery fees",2025-06-24,0959337,4,0,0.00,3.89,-3.89,0.00,DSCI01062025.txt
LESWAN,Le Swan,10008,"EA -discounts, delivery fees",2025-03-19,0945237,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
LISBHO,Lisbon Hotel (Harris Square) Inc,10008,"EA -discounts, delivery fees",2025-04-02,0947087,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
LOBBYH,Lobby Hamilton,10008,"EA -discounts, delivery fees",2025-01-21,0938107,1,120,120.00,0.19,119.81,99.84,DSCI01062025.txt
LOBBYH,Lobby Hamilton,10008,"EA -discounts, delivery fees",2025-03-11,0944273,1,120,120.00,0.00,120.00,100.00,DSCI01062025.txt
LOBBYH,Lobby Hamilton,10008,"EA -discounts, delivery fees",2025-04-15,0948950,1,150,150.00,0.00,150.00,100.00,DSCI01062025.txt
LOCONL,Locals only,10008,"EA -discounts, delivery fees",2025-04-19,0949541,1,40,40.00,0.00,40.00,100.00,DSCI01062025.txt
LOCONL,Locals only,10008,"EA -discounts, delivery fees",2025-06-09,0957010,1,40,40.00,0.25,39.75,99.37,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10008,"EA -discounts, delivery fees",2025-06-09,0957011,1,40,40.00,0.25,39.75,99.37,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10008,"EA -discounts, delivery fees",2025-04-02,0947123,1,10,10.00,0.62,9.38,93.76,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10008,"EA -discounts, delivery fees",2025-04-02,0947123,1,3,3.00,0.62,2.38,79.20,DSCI01062025.txt
MARPIZ,Martine's Wine Bar,10008,"EA -discounts, delivery fees",2025-01-21,0937994,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MARPIZ,Martine's Wine Bar,10008,"EA -discounts, delivery fees",2025-01-30,0939203,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MARPIZ,Martine's Wine Bar,10008,"EA -discounts, delivery fees",2025-02-18,0941518,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MARPIZ,Martine's Wine Bar,10008,"EA -discounts, delivery fees",2025-06-04,0956255,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
MARRES,Marked Restaurant/RUNWAY06,10008,"EA -discounts, delivery fees",2025-01-09,0936609,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-01-27,0938788,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-02-12,0940881,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-02-20,0941898,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-02-25,0942479,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-03-04,0943367,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-04-07,0947728,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
MASB-E,Mascot Brewery Inc. - Etobicoke,10008,"EA -discounts, delivery fees",2025-06-13,0957762,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
MASBRE,Mascot Brewery Inc. - Toronto,10008,"EA -discounts, delivery fees",2025-01-24,0938468,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASBRE,Mascot Brewery Inc. - Toronto,10008,"EA -discounts, delivery fees",2025-01-30,0939312,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MASBRE,Mascot Brewery Inc. - Toronto,10008,"EA -discounts, delivery fees",2025-03-12,0944360,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
MASBRE,Mascot Brewery Inc. - Toronto,10008,"EA -discounts, delivery fees",2025-04-10,0948213,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-02-14,0941276,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-04-04,0947464,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-05-03,0951454,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
MAVEN,Maven,10008,"EA -discounts, delivery fees",2025-06-07,0956856,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
MELADE,Melrose on Adelaide,10008,"EA -discounts, delivery fees",2025-03-27,0946240,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
MERRES,Merlot Restaurant,10008,"EA -discounts, delivery fees",2025-01-25,0938636,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MERRES,Merlot Restaurant,10008,"EA -discounts, delivery fees",2025-05-01,0951017,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
MERRES,Merlot Restaurant,10008,"EA -discounts, delivery fees",2025-06-03,0955927,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
MILDRE,Mildred's Temple Kitchen,10008,"EA -discounts, delivery fees",2025-01-24,0938510,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
MILIIN,Miss Likklemores Inc,10008,"EA -discounts, delivery fees",2025-04-07,0947934,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
MILOU,Milou,10008,"EA -discounts, delivery fees",2025-05-16,0953548,1,35,35.00,0.00,35.00,100.00,DSCI01062025.txt
MOKUTA,Mokutan,10008,"EA -discounts, delivery fees",2025-06-30,0960332,1,60,60.00,1.05,58.95,98.24,DSCI01062025.txt
NATGOL,The National Golf Club of Canada,10008,"EA -discounts, delivery fees",2025-04-04,0947422,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
O&B-JO,O&B - The  Joneses,10008,"EA -discounts, delivery fees",2025-06-18,0958496,1,20,20.00,0.97,19.03,95.13,DSCI01062025.txt
O&B-PA,O&B Carne LTD / Parcheggio,10008,"EA -discounts, delivery fees",2025-04-26,0950469,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
O&B-SW,O&B Sherway Ltd.,10008,"EA -discounts, delivery fees",2025-04-05,0947531,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-01-02,0945588,11,25,275.00,6.86,268.14,97.50,DSCI01062025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-02-03,0945589,11,25,275.00,6.86,268.14,97.50,DSCI01062025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-03-04,0945590,11,25,275.00,6.86,268.14,97.50,DSCI01062025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-04-04,0947378,2,0,0.00,1.25,-1.25,0.00,DSCI01062025.txt
OCESEA,Oceans Seafood Company,10008,"EA -discounts, delivery fees",2025-04-04,0947378,1,0,0.00,0.62,-0.62,0.00,DSCI01062025.txt
OJISEI,Oji Seichi,10008,"EA -discounts, delivery fees",2025-02-12,0940994,5,5,25.00,0.97,24.03,96.12,DSCI01062025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-02-11,0940681,1,38,38.00,0.19,37.81,99.49,DSCI01062025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-03-03,0943175,1,38,38.00,0.28,37.72,99.26,DSCI01062025.txt
OKREBA,Okini Restaurant & Bar,10008,"EA -discounts, delivery fees",2025-04-29,0950649,1,50,50.00,0.00,50.00,100.00,DSCI01062025.txt
ONE-AZ,One Time Customer AZ,10008,"EA -discounts, delivery fees",2025-01-10,0937110,-1.179,71.95,-84.83,0.00,-84.83,100.00,DSCI01062025.txt
ONE-AZ,One Time Customer AZ,10008,"EA -discounts, delivery fees",2025-04-04,0947519,6,2,12.00,3.74,8.26,68.80,DSCI01062025.txt
ONE-AZ,One Time Customer AZ,10008,"EA -discounts, delivery fees",2025-04-04,0947519,6,2,12.00,3.74,8.26,68.80,DSCI01062025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-05-30,0955540,5,0,0.00,1.27,-1.27,0.00,DSCI01062025.txt
ONE-JA,One Time Customer - Jako,10008,"EA -discounts, delivery fees",2025-06-23,0959204,4,5,20.00,9.11,10.89,54.47,DSCI01062025.txt
ONE-MM,One Time Customer MM,10008,"EA -discounts, delivery fees",2025-04-16,0949085,1,30,30.00,0.00,30.00,100.00,DSCI01062025.txt
PALAIS,Palais Royale,10008,"EA -discounts, delivery fees",2025-04-28,0950614,1,50,50.00,0.00,50.00,100.00,DSCI01062025.txt
PALAIS,Palais Royale,10008,"EA -discounts, delivery fees",2025-05-06,0951699,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
PETPAN,Peter Pan Bistro,10008,"EA -discounts, delivery fees",2025-05-20,0953838,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-03-12,0944293,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-03-13,0944438,1,20,20.00,0.28,19.72,98.60,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-03-18,0944998,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-03-22,0945643,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-04-08,0947824,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-04-10,0948134,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-06-03,0955931,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
PIA-BW,Piano Piano Paradise -Bloor St. W,10008,"EA -discounts, delivery fees",2025-06-23,0959206,1,20,20.00,0.97,19.03,95.13,DSCI01062025.txt
PIA-HA,Piano Piano - Harbord,10008,"EA -discounts, delivery fees",2025-03-13,0944570,1,30,30.00,0.32,29.68,98.94,DSCI01062025.txt
PIA-LE,Piano Piano Leslieville,10008,"EA -discounts, delivery fees",2025-04-02,0947027,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
PIA-OA,Piano Piano-Oakville,10008,"EA -discounts, delivery fees",2025-01-16,0937442,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
PIA-OA,Piano Piano-Oakville,10008,"EA -discounts, delivery fees",2025-03-20,0945350,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
PIA-OA,Piano Piano-Oakville,10008,"EA -discounts, delivery fees",2025-05-06,0951775,1,20,20.00,0.00,20.00,100.00,DSCI01062025.txt
PLANK,Plank Restobar Inc. -Oakville,10008,"EA -discounts, delivery fees",2025-06-28,0960245,2,3.5,7.00,2.11,4.89,69.89,DSCI01062025.txt
PLANK,Plank Restobar Inc. -Oakville,10008,"EA -discounts, delivery fees",2025-06-30,0960392,3,3.5,10.50,3.16,7.34,69.89,DSCI01062025.txt
POSHOT,The Postmark Hotel/Restaurant,10008,"EA -discounts, delivery fees",2025-06-14,0958015,-4.23,23.5,-99.41,-4.12,-95.29,95.86,DSCI01062025.txt
POSHOT,The Postmark Hotel/Restaurant,10008,"EA -discounts, delivery fees",2025-06-19,0958721,-3.9,21.95,-85.61,-3.80,-81.81,95.57,DSCI01062025.txt
PROVIS,ProvisionsTO /9245995 Canada Inc,10008,"EA -discounts, delivery fees",2025-01-11,0936964,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
R&D,R&D Restaurant Inc.,10008,"EA -discounts, delivery fees",2025-01-17,0937622,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
RISNOT,Ristorante Notte (Amano),10008,"EA -discounts, delivery fees",2025-04-01,0947022,1,15,15.00,0.00,15.00,100.00,DSCI01062025.txt
RUBYSO,Ruby Soho,10008,"EA -discounts, delivery fees",2025-01-10,0936768,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
STAFF,Staff,10008,"EA -discounts, delivery fees",2025-06-18,0958558,2,10,20.00,1.95,18.05,90.26,DSCI01062025.txt
STORES,Stop Restaurant,10008,"EA -discounts, delivery fees",2025-05-17,0953707,1,40,40.00,0.00,40.00,100.00,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10008,"EA -discounts, delivery fees",2025-02-15,0941435,1,0,0.00,0.19,-0.19,0.00,DSCI01062025.txt
SUSUDO,Sushi Umi - Downtown,10008,"EA -discounts, delivery fees",2025-06-13,0957861,1,35,35.00,0.25,34.75,99.28,DSCI01062025.txt
VIAALL,Via Allegro Ristroante,10008,"EA -discounts, delivery fees",2025-03-07,0943900,1,50,50.00,0.28,49.72,99.44,DSCI01062025.txt
VIAALL,Via Allegro Ristroante,10008,"EA -discounts, delivery fees",2025-05-01,0951167,1,45,45.00,0.00,45.00,100.00,DSCI01062025.txt
VIN-YO,Vintage Conservatory - Yorkville,10008,"EA -discounts, delivery fees",2025-04-02,0947023,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-01-15,0937266,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-01-30,0939197,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-03-27,0946348,1,20,20.00,0.62,19.38,96.88,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10008,"EA -discounts, delivery fees",2025-06-04,0956161,1,20,20.00,0.25,19.75,98.73,DSCI01062025.txt
YORCLU,York Club,10008,"EA -discounts, delivery fees",2025-01-13,0937111,1,20,20.00,0.19,19.81,99.03,DSCI01062025.txt
AKINRE,aKin Restaurant,10010,Fresh Fish -Sold By EACH,2025-01-16,0937500,1,23.95,23.95,6.83,17.12,71.48,DSCI01062025.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10010,Fresh Fish -Sold By EACH,2025-05-09,0952377,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10010,Fresh Fish -Sold By EACH,2025-05-09,0952377,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
AXIEL,Axiel Foods - MCEWAN GROUP,10010,Fresh Fish -Sold By EACH,2025-05-14,0953117,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
AXIELR,Axiel Foods - Retail Web,10010,Fresh Fish -Sold By EACH,2025-03-29,0946759,1,14.88,14.88,6.83,8.05,54.09,DSCI01062025.txt
AXIELR,Axiel Foods - Retail Web,10010,Fresh Fish -Sold By EACH,2025-05-24,0954652,1,858.46,858.46,6.83,851.63,99.20,DSCI01062025.txt
BARROM,Bar Roma,10010,Fresh Fish -Sold By EACH,2025-04-17,0949358,1,30,30.00,6.83,23.17,77.23,DSCI01062025.txt
CAKI,Cassius on King,10010,Fresh Fish -Sold By EACH,2025-06-02,0955894,1,20,20.00,6.99,13.01,65.05,DSCI01062025.txt
CNTOWE,CN Tower,10010,Fresh Fish -Sold By EACH,2025-03-27,0946405,1,30,30.00,6.83,23.17,77.23,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10010,Fresh Fish -Sold By EACH,2025-02-05,0940005,1,10,10.00,6.83,3.17,31.69,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10010,Fresh Fish -Sold By EACH,2025-02-05,0940005,1,18,18.00,6.83,11.17,62.05,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10010,Fresh Fish -Sold By EACH,2025-02-05,0940005,1,10,10.00,6.83,3.17,31.69,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10010,Fresh Fish -Sold By EACH,2025-02-05,0940005,1,10,10.00,6.83,3.17,31.69,DSCI01062025.txt
MAMFAT,Mama Fatma Turkish Cuisine,10010,Fresh Fish -Sold By EACH,2025-02-05,0940005,1,3,3.00,6.83,-3.83,-127.70,DSCI01062025.txt
NOVACA,No Vacancy,10010,Fresh Fish -Sold By EACH,2025-05-08,0952103,1,28,28.00,6.83,21.17,75.60,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,10010,Fresh Fish -Sold By EACH,2025-05-06,0951765,3,0,0.00,20.49,-20.49,0.00,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,10010,Fresh Fish -Sold By EACH,2025-05-06,0951765,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,10010,Fresh Fish -Sold By EACH,2025-05-15,0953201,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
RETAIL,Retail-,10010,Fresh Fish -Sold By EACH,2025-02-14,0941332,5,2,10.00,34.16,-24.16,-241.55,DSCI01062025.txt
STAFF,Staff,10010,Fresh Fish -Sold By EACH,2025-01-24,0938485,1,65,65.00,6.83,58.17,89.49,DSCI01062025.txt
STAFF,Staff,10010,Fresh Fish -Sold By EACH,2025-01-27,0938759,1,0,0.00,6.83,-6.83,0.00,DSCI01062025.txt
