cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
AXIELR,Axiel Foods - Retail Web,13153,Oyster (PEI Island Pearl Med),2026-03-14,0996944,100,1.3,130.20,98.84,31.36,24.09,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13153,Oyster (PEI Island Pearl Med),2026-03-14,0996944,12,1.34,16.02,11.86,4.16,25.96,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13153,Oyster (PEI Island Pearl Med),2026-03-14,0996944,12,1.18,14.14,11.86,2.28,16.12,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13153,Oyster (PEI Island Pearl Med),2026-03-14,0996944,24,1.28,30.76,23.72,7.04,22.88,DSCI.txt
ASTGRE,Astoria Great Hall,13176,Oyster (PEI Red Head Select),2026-03-11,0996363,200,1.4,280.00,198.01,81.99,29.28,DSCI.txt
ASTGRE,Astoria Great Hall,13176,Oyster (PEI Red Head Select),2026-03-13,0996658,100,1.4,140.00,99.00,41.00,29.28,DSCI.txt
ATOILO,À toi Lounge,13176,Oyster (PEI Red Head Select),2026-03-13,0996667,200,1.4,280.00,198.01,81.99,29.28,DSCI.txt
BARATO,The Badminton & Racquet Club of Toronto,13176,Oyster (PEI Red Head Select),2026-03-09,0996088,100,1.5,150.00,99.02,50.98,33.99,DSCI.txt
CAFREN,Cafe Renee - D1,13176,Oyster (PEI Red Head Select),2026-03-13,0996651,200,1.7,340.00,198.01,141.99,41.76,DSCI.txt
CIABEL,Ciao Bella -W,13176,Oyster (PEI Red Head Select),2026-03-13,0996701,100,1.4,140.00,99.00,41.00,29.28,DSCI.txt
CUCCI,Cucci Ristorante Inc.,13176,Oyster (PEI Red Head Select),2026-03-14,0996889,200,1.4,280.00,198.01,81.99,29.28,DSCI.txt
JSOH-B,John & Sons Oyster House-Temperance-D,13176,Oyster (PEI Red Head Select),2026-03-09,0996131,200,1.35,270.00,198.04,71.96,26.65,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,13176,Oyster (PEI Red Head Select),2026-03-11,0996436,100,1.7,170.00,99.00,71.00,41.76,DSCI.txt
LAIFAI,"Laissez FaireUpstairs, PM After 3pm",13176,Oyster (PEI Red Head Select),2026-03-14,0996814,50,1.4,70.00,49.50,20.50,29.28,DSCI.txt
LESEBI,Le Sélect Bistro,13176,Oyster (PEI Red Head Select),2026-03-10,0996183,100,1.4,140.00,99.00,41.00,29.28,DSCI.txt
MILIIN,Miss Likklemores Inc,13176,Oyster (PEI Red Head Select),2026-03-13,0996706,50,1.1,55.00,49.50,5.50,10.00,DSCI.txt
O&B-JO,O&B - The  Joneses,13176,Oyster (PEI Red Head Select),2026-03-10,0996223,60,1.7,102.00,59.40,42.60,41.76,DSCI.txt
O&B-JO,O&B - The  Joneses,13176,Oyster (PEI Red Head Select),2026-03-13,0996645,60,1.7,102.00,59.40,42.60,41.76,DSCI.txt
O&B-JO,O&B - The  Joneses,13176,Oyster (PEI Red Head Select),2026-03-16,0996985,60,1.7,102.00,59.40,42.60,41.76,DSCI.txt
OLDYOR,The Old York Tavern,13176,Oyster (PEI Red Head Select),2026-03-10,0996286,100,1.4,140.00,99.00,41.00,29.28,DSCI.txt
ONE,One Restaurant,13176,Oyster (PEI Red Head Select),2026-03-09,0996149,200,1.7,340.00,198.04,141.96,41.75,DSCI.txt
ONE,One Restaurant,13176,Oyster (PEI Red Head Select),2026-03-14,0996918,50,1.7,85.00,49.50,35.50,41.76,DSCI.txt
PARLOU,The Parlour,13176,Oyster (PEI Red Head Select),2026-03-13,0996673,100,1.7,170.00,99.00,71.00,41.76,DSCI.txt
POMPET,Pompette,13176,Oyster (PEI Red Head Select),2026-03-10,0996187,30,1.5,45.00,29.70,15.30,34.00,DSCI.txt
WALFLO,Wall Flower,13176,Oyster (PEI Red Head Select),2026-03-11,0996442,100,1.7,170.00,99.00,71.00,41.76,DSCI.txt
ALOE-B,Aloette 81 Bay LP,13182,Oyster (PEI Savage Blonde),2026-03-14,0996815,100,1.3,130.00,87.00,43.00,33.08,DSCI.txt
ASTGRE,Astoria Great Hall,13182,Oyster (PEI Savage Blonde),2026-03-09,0996089,100,1.2,120.00,87.00,33.00,27.50,DSCI.txt
ATOILO,À toi Lounge,13182,Oyster (PEI Savage Blonde),2026-03-11,0996358,100,1.2,120.00,87.00,33.00,27.50,DSCI.txt
BARROM,Bar Roma,13182,Oyster (PEI Savage Blonde),2026-03-13,0996659,100,1.45,145.00,87.00,58.00,40.00,DSCI.txt
BIFF,Oliver & Bonacini 33 Yonge Ltd. O/A Biff,13182,Oyster (PEI Savage Blonde),2026-03-14,0996848,300,1.2,360.00,261.00,99.00,27.50,DSCI.txt
MERRES,Merlot Restaurant,13182,Oyster (PEI Savage Blonde),2026-03-09,0996052,100,1.15,115.00,87.00,28.00,24.35,DSCI.txt
NGOGO,NGOGO,13182,Oyster (PEI Savage Blonde),2026-03-14,0996841,200,1.1,220.00,174.00,46.00,20.91,DSCI.txt
O&B-DO,O&B WELL HOSPITALITY INC.-The Dorset,13182,Oyster (PEI Savage Blonde),2026-03-14,0996843,100,1.2,120.00,87.00,33.00,27.50,DSCI.txt
O&B-LU,Oliver & Bonacini Luma,13182,Oyster (PEI Savage Blonde),2026-03-10,0996186,36,1.2,43.20,31.32,11.88,27.50,DSCI.txt
STKTOR,STK Toronto Inc.,13182,Oyster (PEI Savage Blonde),2026-03-14,0996899,200,1.25,250.00,174.00,76.00,30.40,DSCI.txt
EASSOC,Eastside Social,13184,Oyster PEI (East Cape),2026-03-14,0996877,100,1.45,145.00,79.57,65.43,45.13,DSCI.txt
LESWAN,Le Swan,13184,Oyster PEI (East Cape),2026-03-14,0996914,100,1.1,110.00,79.57,30.43,27.67,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),13184,Oyster PEI (East Cape),2026-03-11,0996343,700,0.89,623.00,556.96,66.04,10.60,DSCI.txt
BARNEO,1000503107 Ontario Inc./Bar Neon,13186,Oyster (PEI Shiny Sea),2026-03-14,0996823,200,1.1,220.00,174.00,46.00,20.91,DSCI.txt
BORRAI,Born & Raised,13186,Oyster (PEI Shiny Sea),2026-03-12,0996521,600,1.2,720.00,522.00,198.00,27.50,DSCI.txt
CAFREN,Cafe Renee - D1,13186,Oyster (PEI Shiny Sea),2026-03-14,0996860,200,1.1,220.00,174.00,46.00,20.91,DSCI.txt
LOCONL,Locals only,13186,Oyster (PEI Shiny Sea),2026-03-09,0996101,800,0.99,792.00,696.00,96.00,12.12,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),13186,Oyster (PEI Shiny Sea),2026-03-14,0996869,200,1.2,240.00,174.00,66.00,27.50,DSCI.txt
POORRO,Poor Romeo,13187,Oyster PEI White Stone,2026-03-14,0996930,200,1.1,220.00,140.00,80.00,36.36,DSCI.txt
SIGCLU,Signature Club Scotia Bank Arena,13187,Oyster PEI White Stone,2026-03-14,0996898,200,1.3,260.00,140.00,120.00,46.15,DSCI.txt
ABRIEL,Abrielle,13189,PEI - Mini Cocktails,2026-03-12,0996509,100,0.99,99.00,69.88,29.12,29.41,DSCI.txt
ALOE-B,Aloette 81 Bay LP,13189,PEI - Mini Cocktails,2026-03-12,0996531,100,0.99,99.00,69.88,29.12,29.41,DSCI.txt
HENRES,Henry's Restaurant & Wine Bar,13189-1,PEI South Lake Select,2026-03-14,0996853,100,1.45,145.00,97.50,47.50,32.76,DSCI.txt
JSOH-B,John & Sons Oyster House-Temperance-D,13189-1,PEI South Lake Select,2026-03-12,0996638,100,1.25,125.00,97.50,27.50,22.00,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,13189-1,PEI South Lake Select,2026-03-12,0996595,100,1.45,145.00,97.50,47.50,32.76,DSCI.txt
LESEBI,Le Sélect Bistro,13189-1,PEI South Lake Select,2026-03-14,0996821,100,1.45,145.00,97.50,47.50,32.76,DSCI.txt
MORETT,Moretti Toronto - Pizzeria Moretti,13189-1,PEI South Lake Select,2026-03-13,0996754,100,1.45,145.00,97.50,47.50,32.76,DSCI.txt
ONE,One Restaurant,13189-1,PEI South Lake Select,2026-03-14,0996918,50,1.45,72.50,48.75,23.75,32.76,DSCI.txt
WATSON,Watson's,13189-1,PEI South Lake Select,2026-03-13,0996778,200,1.35,270.00,195.00,75.00,27.78,DSCI.txt
WATSON,Watson's,13189-1,PEI South Lake Select,2026-03-16,0997051,200,1.35,270.00,195.00,75.00,27.78,DSCI.txt
LESWAN,Le Swan,13190,Oyster (PEI Summer Love Cktl),2026-03-09,0996107,100,1.1,110.00,94.00,16.00,14.55,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,13190,Oyster (PEI Summer Love Cktl),2026-03-09,0996063,150,1.2,180.00,141.00,39.00,21.67,DSCI.txt
HARB60,Harbour 60 Toronto,13192,Oyster (PEI Pink Moon Cktl),2026-03-09,0996144,200,1.35,270.00,188.00,82.00,30.37,DSCI.txt
LESWAN,Le Swan,13192,Oyster (PEI Pink Moon Cktl),2026-03-10,0996182,100,1.35,135.00,94.00,41.00,30.37,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),13192,Oyster (PEI Pink Moon Cktl),2026-03-09,0996062,100,1.35,135.00,94.00,41.00,30.37,DSCI.txt
ONE,One Restaurant,13192,Oyster (PEI Pink Moon Cktl),2026-03-09,0996149,100,1.35,135.00,94.00,41.00,30.37,DSCI.txt
CARBAR,Carbon Bar,13194,Oyster (PEI Tuxedo),2026-03-09,0996056,100,1.1,110.00,87.00,23.00,20.91,DSCI.txt
CARBAR,Carbon Bar,13194,Oyster (PEI Tuxedo),2026-03-12,0996560,100,1.1,110.00,87.00,23.00,20.91,DSCI.txt
FALFEA,Fallen Feather,13194,Oyster (PEI Tuxedo),2026-03-10,0996206,200,1.3,260.00,174.00,86.00,33.08,DSCI.txt
LESWAN,Le Swan,13194,Oyster (PEI Tuxedo),2026-03-16,0997041,100,1.1,110.00,87.00,23.00,20.91,DSCI.txt
MELADE,Melrose on Adelaide,13194,Oyster (PEI Tuxedo),2026-03-14,0996837,1000,0.9,900.00,870.00,30.00,3.33,DSCI.txt
O&B-DO,O&B WELL HOSPITALITY INC.-The Dorset,13194,Oyster (PEI Tuxedo),2026-03-09,0996071,100,1.2,120.00,87.00,33.00,27.50,DSCI.txt
O&B-DO,O&B WELL HOSPITALITY INC.-The Dorset,13194,Oyster (PEI Tuxedo),2026-03-11,0996630,-100,1.2,-120.00,-87.00,-33.00,27.50,DSCI.txt
ONE,One Restaurant,13194,Oyster (PEI Tuxedo),2026-03-13,0996774,60,1.3,78.00,52.20,25.80,33.08,DSCI.txt
EASSOC,Eastside Social,13199,Oyster (PEI B Magic/Sweet Oys),2026-03-10,0996211,300,1.3,390.00,263.70,126.30,32.39,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-14,0996927,30,1.8,54.00,38.70,15.30,28.33,DSCI.txt
BUTCHE,The Butcher Chef,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996607,150,1.8,270.00,193.50,76.50,28.33,DSCI.txt
FORRLI,Forrest Liu,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-14,0996934,36,1.8,64.80,46.44,18.36,28.33,DSCI.txt
JUDALI,Judaline,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996617,24,1.8,43.20,30.96,12.24,28.33,DSCI.txt
MOKUTA,Mokutan,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-09,0996076,150,1.8,270.00,193.50,76.50,28.33,DSCI.txt
MOKUTA,Mokutan,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-13,0996686,150,1.8,270.00,193.50,76.50,28.33,DSCI.txt
O&B-AE,O&B-O/A AERA,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-09,0996099,225,1.8,405.00,290.25,114.75,28.33,DSCI.txt
OLDE,Just An Olde Fashion Butchery,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996542,75,1.8,135.00,96.75,38.25,28.33,DSCI.txt
ONE-JY,One Time Customer - Jeff Yu,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996611,75,1.4,105.00,96.75,8.25,7.86,DSCI.txt
PEADIV,Pearl Diver,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996621,150,1.8,270.00,193.50,76.50,28.33,DSCI.txt
VICTOR,Victor Restaurant,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-16,0996953,75,1.8,135.00,96.75,38.25,28.33,DSCI.txt
VINTAG,Vintage Conservatory - King,13200,Oys PEI Hanky Panky 75ct lrg,2026-03-12,0996505,75,1.8,135.00,96.75,38.25,28.33,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,13201,Oyster (NB Bijous Std),2026-03-16,0996973,30,1.3,39.00,21.30,17.70,45.38,DSCI.txt
CAFREN,Cafe Renee - D1,13201,Oyster (NB Bijous Std),2026-03-16,0997050,200,0.99,198.00,142.00,56.00,28.28,DSCI.txt
AGO-E,Art Gallery Of Ontario-Events,13203,Oyster (NB Beausoleil),2026-03-16,0996975,15,1.2,18.00,13.05,4.95,27.50,DSCI.txt
DONNAS,Donna's,13203,Oyster (NB Beausoleil),2026-03-10,0996256,100,1.09,109.00,87.00,22.00,20.18,DSCI.txt
FALFEA,Fallen Feather,13203,Oyster (NB Beausoleil),2026-03-13,0996676,100,1.3,130.00,87.00,43.00,33.08,DSCI.txt
GENPUB,General Public Restaurant,13203,Oyster (NB Beausoleil),2026-03-10,0996219,200,1.1,220.00,174.00,46.00,20.91,DSCI.txt
GENPUB,General Public Restaurant,13203,Oyster (NB Beausoleil),2026-03-13,0996755,300,1.1,330.00,261.00,69.00,20.91,DSCI.txt
GENPUB,General Public Restaurant,13203,Oyster (NB Beausoleil),2026-03-14,0996906,200,1.1,220.00,174.00,46.00,20.91,DSCI.txt
HARB60,Harbour 60 Toronto,13203,Oyster (NB Beausoleil),2026-03-12,0996599,300,1.2,360.00,261.00,99.00,27.50,DSCI.txt
LABANA,2817343 Ontario Inc. / La Banane,13203,Oyster (NB Beausoleil),2026-03-11,0996436,100,1.35,135.00,87.00,48.00,35.56,DSCI.txt
LESWAN,Le Swan,13203,Oyster (NB Beausoleil),2026-03-12,0996539,100,1.1,110.00,87.00,23.00,20.91,DSCI.txt
ONE-AZ,One Time Customer AZ,13203,Oyster (NB Beausoleil),2026-03-09,0996172,24,1.3,31.20,20.88,10.32,33.08,DSCI.txt
ONE-JH,One Time Customer - Jessie,13203,Oyster (NB Beausoleil),2026-03-12,0996632,24,1.3,31.20,20.88,10.32,33.08,DSCI.txt
PAR-PA,Paris Paris,13203,Oyster (NB Beausoleil),2026-03-12,0996564,100,1.19,119.00,87.00,32.00,26.89,DSCI.txt
PAR-PA,Paris Paris,13203,Oyster (NB Beausoleil),2026-03-13,0996739,100,1.19,119.00,87.00,32.00,26.89,DSCI.txt
PEADIV,Pearl Diver,13203,Oyster (NB Beausoleil),2026-03-12,0996621,200,1.2,240.00,174.00,66.00,27.50,DSCI.txt
SOLUNA,Soluna,13203,Oyster (NB Beausoleil),2026-03-11,0996487,100,1.2,120.00,87.00,33.00,27.50,DSCI.txt
VINTAG,Vintage Conservatory - King,13203,Oyster (NB Beausoleil),2026-03-13,0996713,100,1.3,130.00,87.00,43.00,33.08,DSCI.txt
WILGAS,The Wilcox Gastropub,13203,Oyster (NB Beausoleil),2026-03-10,0996185,400,1.15,460.00,348.00,112.00,24.35,DSCI.txt
ELOISE,Eloise Restaurant,13206,"Oyster (NB Glacier Bay, Ckt)",2026-03-14,0996894,200,1.4,280.00,211.99,68.01,24.29,DSCI.txt
AUBERG,Auberge Du Pommier Inc.,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-10,0996229,100,0.99,99.00,79.00,20.00,20.20,DSCI.txt
BARMAA,Bar Maaya,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-11,0996429,100,1.3,130.00,79.00,51.00,39.23,DSCI.txt
BARNEO,1000503107 Ontario Inc./Bar Neon,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-13,0996775,200,1.3,260.00,158.00,102.00,39.23,DSCI.txt
BIFF,Oliver & Bonacini 33 Yonge Ltd. O/A Biff,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-13,0996661,200,0.99,198.00,158.00,40.00,20.20,DSCI.txt
BRAGAS,Bramble Gastropub,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-11,0996355,300,0.99,297.00,237.00,60.00,20.20,DSCI.txt
GREGAR,Concrete Inc. / Grey Gardens,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-13,0996665,200,1.3,260.00,158.00,102.00,39.23,DSCI.txt
JUMP,1040947 Ontario Ltd O/A Jump,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-11,0996469,100,0.99,99.00,79.00,20.00,20.20,DSCI.txt
JUMP,1040947 Ontario Ltd O/A Jump,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-13,0996687,150,0.89,133.50,118.50,15.00,11.24,DSCI.txt
KITSIX,Kitchen On Sixth Inc.,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-12,0996563,300,0.99,297.00,237.00,60.00,20.20,DSCI.txt
LYLATO,Lyla Toronto,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-11,0996468,100,1.3,130.00,79.00,51.00,39.23,DSCI.txt
POSHOT,The Postmark Hotel/Restaurant,13212,"Oyster (NB Chebooktoosk2.5""Ckt",2026-03-11,0996359,200,0.99,198.00,158.00,40.00,20.20,DSCI.txt
AKINRE,aKin Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996289,100,1.3,130.00,89.03,40.97,31.52,DSCI.txt
AKINRE,aKin Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-13,0996760,100,1.3,130.00,89.03,40.97,31.52,DSCI.txt
BUCA-Y,2817340 Ontario inc / Buca Yorkville,13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996312,30,1.3,39.00,26.71,12.29,31.52,DSCI.txt
CARBAR,Carbon Bar,13215,"Oyster (NB Belle du Jour 3"")",2026-03-14,0996876,100,1.2,120.00,89.03,30.97,25.81,DSCI.txt
HONSHI,Hong Shing -Yan Chinese Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996627,-60,1.2,-72.00,-53.42,-18.58,25.81,DSCI.txt
HONSHI,Hong Shing -Yan Chinese Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-11,0996369,20,1.2,24.00,17.81,6.19,25.81,DSCI.txt
HONSHI,Hong Shing -Yan Chinese Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-13,0996655,85,1.2,102.00,75.67,26.33,25.81,DSCI.txt
JSOH-B,John & Sons Oyster House-Temperance-D,13215,"Oyster (NB Belle du Jour 3"")",2026-03-12,0996638,100,1.15,115.00,89.03,25.97,22.59,DSCI.txt
LAIFAI,"Laissez FaireUpstairs, PM After 3pm",13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996258,50,1.2,60.00,44.51,15.49,25.81,DSCI.txt
LESEBI,Le Sélect Bistro,13215,"Oyster (NB Belle du Jour 3"")",2026-03-12,0996519,100,1.2,120.00,89.03,30.97,25.81,DSCI.txt
LESEBI,Le Sélect Bistro,13215,"Oyster (NB Belle du Jour 3"")",2026-03-13,0996643,100,1.2,120.00,89.03,30.97,25.81,DSCI.txt
OLDYOR,The Old York Tavern,13215,"Oyster (NB Belle du Jour 3"")",2026-03-13,0996721,100,1.2,120.00,89.03,30.97,25.81,DSCI.txt
PHEBE,Phebe's Zee Grill,13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996314,100,1.1,110.00,89.03,20.97,19.07,DSCI.txt
ROSERE,Rosebud Restaurant,13215,"Oyster (NB Belle du Jour 3"")",2026-03-11,0996483,25,1.3,32.50,22.26,10.24,31.52,DSCI.txt
VINTAG,Vintage Conservatory - King,13215,"Oyster (NB Belle du Jour 3"")",2026-03-10,0996253,100,1.3,130.00,89.03,40.97,31.52,DSCI.txt
ASTGRE,Astoria Great Hall,13220,Oyster (NB French Kiss),2026-03-14,0996868,180,1.35,243.00,213.00,30.00,12.35,DSCI.txt
BARATO,The Badminton & Racquet Club of Toronto,13220,Oyster (NB French Kiss),2026-03-13,0996705,60,1.35,81.00,71.00,10.00,12.35,DSCI.txt
CIABEL,Ciao Bella -W,13220,Oyster (NB French Kiss),2026-03-11,0996340,60,1.35,81.00,71.00,10.00,12.35,DSCI.txt
LUCIE,Lucie,13220,Oyster (NB French Kiss),2026-03-09,0996138,40,1.35,54.00,47.33,6.67,12.35,DSCI.txt
MOKUTA,Mokutan,13220,Oyster (NB French Kiss),2026-03-16,0997020,120,1.6,192.00,142.00,50.00,26.04,DSCI.txt
ONE,One Restaurant,13220,Oyster (NB French Kiss),2026-03-13,0996774,60,1.6,96.00,71.00,25.00,26.04,DSCI.txt
ONE-AZ,One Time Customer AZ,13220,Oyster (NB French Kiss),2026-03-09,0996172,24,1.5,36.00,28.40,7.60,21.11,DSCI.txt
ONE-JH,One Time Customer - Jessie,13220,Oyster (NB French Kiss),2026-03-12,0996632,12,1.6,19.20,14.20,5.00,26.04,DSCI.txt
VINTAG,Vintage Conservatory - King,13220,Oyster (NB French Kiss),2026-03-14,0996824,60,1.6,96.00,71.00,25.00,26.04,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-14,0996944,12,1.41,16.96,9.50,7.46,43.99,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-14,0996944,24,1.54,36.92,19.00,17.92,48.54,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-14,0996944,60,1.12,66.96,47.50,19.46,29.06,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-14,0996944,6,1.24,7.44,4.75,2.69,36.16,DSCI.txt
ONE-AZ,One Time Customer AZ,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-09,0996172,24,1.35,32.40,19.00,13.40,41.36,DSCI.txt
POSHOT,The Postmark Hotel/Restaurant,13475,Oyster(BC Royal Miyagi Xsm/Sm),2026-03-10,0996184,120,1.25,150.00,95.00,55.00,36.67,DSCI.txt
AXIELR,Axiel Foods - Retail Web,13482,Oyster(BC Royal Miyagi Med/Lg),2026-03-14,0996944,18,1.6,28.83,22.26,6.57,22.77,DSCI.txt
O&B-AE,O&B-O/A AERA,13482,Oyster(BC Royal Miyagi Med/Lg),2026-03-09,0996099,30,1.99,59.70,36.69,23.01,38.54,DSCI.txt
O&B-AE,O&B-O/A AERA,13482,Oyster(BC Royal Miyagi Med/Lg),2026-03-14,0996844,30,1.99,59.70,36.69,23.01,38.54,DSCI.txt
ROSERE,Rosebud Restaurant,13482,Oyster(BC Royal Miyagi Med/Lg),2026-03-11,0996352,25,2.99,74.75,30.58,44.17,59.09,DSCI.txt
ALORES,Alo Restaurant - Spadina,13710,Oyster (WA Shigoku),2026-03-11,0996472,240,3.95,948.00,511.37,436.63,46.06,DSCI.txt
ANKOKI,Anju Korean Kitchen,13918,Oyster Meat 2lbs,2026-03-11,0996430,2,32.95,65.90,45.70,20.20,30.65,DSCI.txt
HONSHI,Hong Shing -Yan Chinese Restaurant,13918,Oyster Meat 2lbs,2026-03-11,0996369,1,32.95,32.95,22.85,10.10,30.65,DSCI.txt
CHAROO,Charlotte's Room,14035,"Pickerel (Fillet Net, V-cut)",2026-03-10,0996323,3.8,18.95,72.01,35.70,36.31,50.43,DSCI.txt
CASMOR,Casa Morales,14705,Rockfish(BC) Fillet ON,2026-03-13,0996702,10,10.95,109.50,75.18,34.32,31.35,DSCI.txt
AGO-E,Art Gallery Of Ontario-Events,14720,Rock Seaweed,2026-03-16,0996975,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
AXIEL,Axiel Foods - MCEWAN GROUP,14720,Rock Seaweed,2026-03-11,0996449,6,1.95,11.70,5.72,5.98,51.11,DSCI.txt
BIFF,Oliver & Bonacini 33 Yonge Ltd. O/A Biff,14720,Rock Seaweed,2026-03-12,0996548,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
CANOE,1109466 Ontario Ltd. O/A Canoe,14720,Rock Seaweed,2026-03-12,0996616,6,5.95,35.70,5.72,29.98,83.98,DSCI.txt
CANOE,1109466 Ontario Ltd. O/A Canoe,14720,Rock Seaweed,2026-03-13,0996697,6,5.95,35.70,5.72,29.98,83.98,DSCI.txt
CNTOWE,CN Tower,14720,Rock Seaweed,2026-03-09,0996135,12,1.95,23.40,11.44,11.96,51.11,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,14720,Rock Seaweed,2026-03-09,0996063,3,3.5,10.50,2.86,7.64,72.76,DSCI.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,14720,Rock Seaweed,2026-03-10,0996197,6,3.5,21.00,5.72,15.28,72.76,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),14720,Rock Seaweed,2026-03-09,0996062,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
MYTRES,Myth Restaurant (The Citizen),14720,Rock Seaweed,2026-03-13,0996771,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
O&B-LP,O&B Well Hospitality Inc- La Plume,14720,Rock Seaweed,2026-03-12,0996546,3,3.5,10.50,2.86,7.64,72.76,DSCI.txt
O&B-LP,O&B Well Hospitality Inc- La Plume,14720,Rock Seaweed,2026-03-14,0996852,9,3.5,31.50,8.58,22.92,72.76,DSCI.txt
ONE-AZ,One Time Customer AZ,14720,Rock Seaweed,2026-03-10,0996300,6,5.95,35.70,5.72,29.98,83.98,DSCI.txt
WATSON,Watson's,14720,Rock Seaweed,2026-03-09,0996163,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
WATSON,Watson's,14720,Rock Seaweed,2026-03-13,0996778,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
WATSON,Watson's,14720,Rock Seaweed,2026-03-16,0997051,3,5.95,17.85,2.86,14.99,83.98,DSCI.txt
ASTGRE,Astoria Great Hall,15000,Atlantic Salmon (Whole 8/10),2026-03-09,0996089,9.9,7.5,74.25,47.79,26.46,35.64,DSCI.txt
ASTGRE,Astoria Great Hall,15000,Atlantic Salmon (Whole 8/10),2026-03-14,0996868,10.73,7.5,80.48,52.90,27.58,34.28,DSCI.txt
AXIELR,Axiel Foods - Retail Web,15000,Atlantic Salmon (Whole 8/10),2026-03-14,0996944,28.5714284,10.42,297.60,143.46,154.14,51.79,DSCI.txt
AXIELR,Axiel Foods - Retail Web,15000,Atlantic Salmon (Whole 8/10),2026-03-14,0996944,0.64903846,25.79,16.74,3.26,13.48,80.53,DSCI.txt
AXIELR,Axiel Foods - Retail Web,15000,Atlantic Salmon (Whole 8/10),2026-03-14,0996944,1.29807692,25.79,33.48,6.52,26.96,80.53,DSCI.txt
BARNST,Barnsteiner's,15000,Atlantic Salmon (Whole 8/10),2026-03-09,0996098,9,9.5,85.50,43.44,42.06,49.19,DSCI.txt
BARNST,Barnsteiner's,15000,Atlantic Salmon (Whole 8/10),2026-03-12,0996545,10.8,9.5,102.60,52.37,50.23,48.95,DSCI.txt
BARNST,Barnsteiner's,15000,Atlantic Salmon (Whole 8/10),2026-03-16,0996991,9.7,9.5,92.15,48.71,43.44,47.15,DSCI.txt
